1/02/2016,-60.7,-31.63333,4,13.572,7.885,0.02059938,5.8172986975,0.4530615975,11.9831358813
1/03/2016,-60.7,-31.63333,4,10.163,3.576,3.7490832,9.796499336,0.5331511763,9.5556939756
1/04/2016,-60.7,-31.63333,4,12.829,5.279,1.750946256,6.1383338413,0.6142930871,10.8535141768
1/05/2016,-60.7,-31.63333,4,16.951,6.55,0,4.0085311675,0.455672177,11.7482554547
1/06/2016,-60.7,-31.63333,4,15.497,7.5,0,4.4017885143,0.4781958119,6.4075325143
1/07/2016,-60.7,-31.63333,4,10.293,8.486,0.8222579136,2.8748237108,0.8102391726,3.3874391594
1/08/2016,-60.7,-31.63333,4,16.588,6.425,0,3.4988173196,0.7658264746,10.8185552909
1/09/2016,-60.7,-31.63333,4,17.928,8.585,0,4.2670761475,0.6180210722,9.6058150088
1/10/2016,-60.7,-31.63333,4,18.473,8.653,0,3.6364763895,0.5240584719,10.8680352757
1/11/2016,-60.7,-31.63333,4,21.154,10.193,0,6.6687297541,0.472411149,10.2988287226
1/12/2016,-60.7,-31.63333,4,18.002,5.076,0.0223159788,5.3818372895,0.5846196664,9.054958888
1/01/2017,-60.7,-31.63333,4,19.381,5.962,0,5.5026520112,0.6086147703,10.1557092656
1/02/2017,-60.7,-31.63333,4,20.305,13.197,0,6.3699884869,0.4779059262,10.069802766
1/03/2017,-60.7,-31.63333,4,18.78,9.325,0,4.323902044,0.5335112386,6.1548296776
1/04/2017,-60.7,-31.63333,4,16.364,12.439,3.4778587176,5.0815911096,0.7076674296,2.76125407
1/05/2017,-60.7,-31.63333,4,14.538,10.162,0,7.5752531216,0.4868629739,9.8656713228
1/06/2017,-60.7,-31.63333,4,18.865,8.614,0,7.6829601226,0.4152220569,9.5007051958
1/07/2017,-60.7,-31.63333,4,18.358,14.32,0.4051208664,6.9959095552,0.3705929548,2.8014142752
2/08/2017,-60.7,-31.63333,4,20.393,12.685,0.03948228,8.5598385912,0.3918422465,7.4422730602
2/09/2017,-60.7,-31.63333,4,15.598,10.632,0.16479486,6.7531313751,0.5191485489,8.9003971606
2/10/2017,-60.7,-31.63333,4,17.75,9.165,0,5.3371908968,0.5952830218,7.737045474
2/11/2017,-60.7,-31.63333,4,16.401,8.926,0,6.9591064251,0.5612052064,8.6920529861
2/12/2017,-60.7,-31.63333,4,17.769,10.534,0.8651734956,10.5695545984,0.5273998928,6.0483603729
2/01/2018,-60.7,-31.63333,4,14.724,7.621,0.571632066,6.0399343132,0.5703146427,9.2747696448
2/02/2018,-60.7,-31.63333,4,16.035,9.394,0,8.442594565,0.3539943232,9.0498483233
2/03/2018,-60.7,-31.63333,4,16.383,6.579,0,4.3561669336,0.3417842597,9.0143498038
2/04/2018,-60.7,-31.63333,4,17.837,7.474,0,5.2687058032,0.3797676927,9.4653442757
2/05/2018,-60.7,-31.63333,4,20.989,9.719,0,5.5790189226,0.2860211704,9.0641260553
2/06/2018,-60.7,-31.63333,4,24.726,10.421,0,5.0642093153,0.4866553543,9.0980084391
2/07/2018,-60.7,-31.63333,4,17.852,10.055,0,4.1608102795,0.5232927736,8.8718532521
2/08/2018,-60.7,-31.63333,4,14.994,7.661,0,4.9328953503,0.6389527597,8.5249730503
2/09/2018,-60.7,-31.63333,4,11.975,6.335,0,4.4804595921,0.5507078664,9.2654346878
2/10/2018,-60.7,-31.63333,4,15.929,7.197,0.252342072,8.5845784626,0.5330192948,4.3503899918
2/11/2018,-60.7,-31.63333,4,14.983,5.422,0.0205993512,7.5274115869,0.4587409089,9.3555854013
2/12/2018,-60.7,-31.63333,4,14.732,4.368,0,6.2889955692,0.2627823842,9.5976884857
2/01/2019,-60.7,-31.63333,4,11.994,5.48,0,9.4646628114,0.3795737387,8.4882140922
2/02/2019,-60.7,-31.63333,4,11.084,2.028,0,6.6736163613,0.3213738911,9.5488851206
2/03/2019,-60.7,-31.63333,4,15.576,5.755,0,8.2096049194,0.2587737096,9.4963263801
2/04/2019,-60.7,-31.63333,4,15.555,9.337,0,8.6849758946,0.3522322682,8.4766940314
2/05/2019,-60.7,-31.63333,4,12.198,4.921,0,6.5189864299,0.5109173284,9.2820164231
2/06/2019,-60.7,-31.63333,4,13.969,4.253,0,4.8841776329,0.4366102168,9.2829894819
2/07/2019,-60.7,-31.63333,4,16.62,5.892,0.0008583084,3.9700830546,0.5097551398,8.5670485412
2/08/2019,-60.7,-31.63333,4,17.871,6.629,0,5.1629548287,0.3901387002,9.1009495352
2/09/2019,-60.7,-31.63333,4,17.832,7.677,0,5.195392412,0.4911019255,8.8092135765
2/10/2019,-60.7,-31.63333,4,19.98,10.012,0,6.3593558024,0.4150470086,5.0645560611
2/11/2019,-60.7,-31.63333,4,18.834,10.658,0,5.1194922803,0.445623512,6.2308326155
3/12/2019,-60.7,-31.63333,4,12.961,8.387,0,7.4416843891,0.4320715162,9.147554544
1/01/2015,-60.7,-31.63333,4,10.246,3.708,0,5.1844404779,0.4100990168,9.5568396402
1/02/2015,-60.7,-31.63333,4,16.84,4.288,0,6.1491492956,0.4763138488,8.9414507896
1/03/2015,-60.7,-31.63333,4,20.694,12.416,0,8.0854989421,0.3734784287,9.1930183046
1/04/2015,-60.7,-31.63333,4,18.32,7.905,0,3.7006079656,0.4266044593,8.2477927884
1/05/2015,-60.7,-31.63333,4,16.879,5.042,0,3.4950800565,0.5315323693,8.9700943152
1/06/2015,-60.7,-31.63333,4,12.604,7.625,9.6508048464,4.558878534,0.7323378442,2.6823011285
1/07/2015,-60.7,-31.63333,4,9.296,8.394,12.19139064,6.8859311526,0.8631724586,1.0361069401
1/08/2015,-60.7,-31.63333,4,9.236,4.331,0.87890616,4.1860618047,0.8283286741,9.5404257031
1/09/2015,-60.7,-31.63333,4,12.341,2.446,0.0017166132,4.8030613657,0.59644635,10.037610228
1/10/2015,-60.7,-31.63333,4,8.549,5.714,4.5799262928,6.875824192,0.7442920199,2.4096796944
1/11/2015,-60.7,-31.63333,4,14.863,3.753,0,3.6577189555,0.8074594325,9.0686002791
1/12/2015,-60.7,-31.63333,4,14.071,5.774,0,4.3930035559,0.7927246198,9.6861806364
1/01/2016,-60.7,-31.63333,4,16.041,8.351,0,6.1272530254,0.5869188371,10.0604480164
1/02/2016,-60.7,-31.63333,4,15.553,10.527,0.2386092744,7.762727696,0.4942933707,6.7733245534
1/03/2016,-60.7,-31.63333,4,12.047,7.183,0,6.7834344681,0.4973752893,10.3353770622
